Fecha,Lugar,Hechos,Latitud,Longitud
02/06/2020 11:58,"Irapuato, Guanajuato, 36500, México","Asesinan a cinco personas en vivienda de Irapuato
Zona Francapor Zona Franca 6 de febrero de 2020en Seguridad
Compartir en Facebook
Compartir en Twitter
Irapuato, Gto. Cinco personas fueron asesinadas a balazos por un grupo armado en la colonia Bellavista.


El ataque se reportó la mañana del jueves, en la calle Aguas Cristalinas, en este sitio se alertó sobre varias personas acribilladas.



A la llegada de los elementos, encontraron que se trataba de cuatro hombres y una mujer ya sin signos vitales.

Aparentemente, las víctimas estaban afuera de un inmueble , cuando hasta el lugar llegó un grupo armado a bordo de una camioneta gris con códigos luminosos y dispararon y después escaparon.

En el sitio se encontraron al menos 10 cartuchos de calibre de rifle de alto poder.

Las víctimas fueron identificados como María Consuelo de 46 años, J. Soledad, Juan Carlos de 19 años, José Antonio y José Alfredo.

La zona quedó acordonada para comenzar las averiguaciones.

Zona Franca
Zona Franca",20.675876,-101.352105
02/05/2020 11:26,"Cuernavaca, Morelos, 62000, México","ublicado en JUSTICIA Miércoles, 05 Febrero 2020 05:14
Una mujer fue asesinada por su sobrino
Escrito por Alejandro López
La hirió con unas tijeras para robarle dinero, en la colonia Ejidos de Acapantzingo de Cuernavaca; la víctima falleció unas horas después y el presunto responsable del deceso fue arrestado.


Una mujer falleció en un hospital horas después de haber sido atacada con unas tijeras dentro de una casa que se ubica en la colonia Ejidos de Acapantzingo de Cuernavaca, al mediodía del martes.

Presuntamente la víctima fue privada de la vida por un sobrino que pretendía robarle una caja fuerte que contenía dinero. El individuo fue arrestado.

De acuerdo con información de la Comisión Estatal de Seguridad (CES), fue alrededor de las 12:15 horas de ayer cuando vecinos de la calle Tabachín de la mencionada colonia reportaron que ocurría una riña familiar en una vivienda.

Unos minutos después llegaron agentes de la Policía Morelos y paramédicos, quienes atendieron a la víctima debido a que tenía heridas en el rostro, en el cuello, en los brazos y en las manos.

Ante dicha situación, trasladaron de emergencia a un hospital a quien fue identificada como Claudia ‚ÄúN‚Äù, de 45 años de edad, la cual perdió la vida a las 16:50 horas.

Por su parte, elementos de la Policía de Investigación Criminal iniciaron la búsqueda del agresor, al que detuvieron más tarde e identificaron como sobrino de la hoy finada.

Por último, personal del Servicio Médico Forense realizó el levantamiento del cadáver y lo trasladó a la morgue de la FGE, en tanto que el presunto responsable de la muerte quedó a cargo del Ministerio Público.",18.921827,-99.234228
02/05/2020 11:22,"Ahome, Sinaloa, México","Asesinato de Edith Guadalupe sería el segundo feminicidio del año en Ahome
El director de Seguridad Pública municipal, Francisco Rodríguez Ponce, añadió que ya se trabaja en coordinación con la Vicefiscalía Regional para aclarar el homicidio de la joven de 24 años

POR: MIREYA TREJO 5 FEBRERO, 2020



Los Mochis, Sin.-El lamentable asesinato de una joven mujer cometido la madrugada de este miércoles en el Infonavit Arboledas es el tercer homicidio registrado en lo que va de este año en el municipio de Ahome y sería el segundo feminicidio del 2020, situación que enciende la alerta preventiva, informó el director de Seguridad Pública municipal, Francisco Rodríguez  Ponce. 

Añadió que la corporación ya trabaja en coordinación con la Vicefiscalía Regional para que se aclare el asesinato de Edith Guadalupe de 24 años, quien fue atacada a balazos.

Debes ver Video: Asesinan a balazos a una joven mujer en Los Mochis, Sinaloa


‚ÄúSí nos pone en alerta, es un feminicidio, es de preocuparse, estaremos reforzando más los operativos bien coordinados con Vicefiscalía‚Äù.

¬øCuántos casos se han presentado de feminicidios, comandante?

‚ÄúTenemos uno a principios del año, fue el primer feminicidio en el municipio y este es el segundo, tenemos tres homicidios en lo que va del año dolosos solamente‚Äù.

¬øY dos de ellos son mujeres?

‚ÄúAsí es‚Äù.

El jefe policiaco exhortó a las mujeres a denunciar cualquier hecho violento en su contra que sufran en el hogar, en el trabajo o en la calle, para brindarles seguridad.
*******************************************************************************
Video: Asesinan a balazos a una joven mujer en Los Mochis, Sinaloa
Fue atacada a quemarropa cuando se bajaba de un vehículo, el agresor logró escapar; los hechos en infonavit Arboledas

POR: PEPE MENDOZA 5 FEBRERO, 2020



Los Mochis, Sin.- Una joven mujer de 24 años de edad fue asesinada a balazos durante la madrugada de este miércoles cuando se bajaba de un automóvil en el Infonavit Arboledas, de Los Mochis.

Quien murió fue identificada como Edith Guadalupe ‚ÄúN‚Äù, de 24 años de edad, que según trascendió de manera extraoficial, vivía en el mismo sector donde ocurrió el ataque

Según los datos que se recabaron de la escena, esta joven se bajaba de un automóvil Nissan, Tsuru, de color blanco, cuando otra persona se le acercó y después de intercambiar palabras, le disparó en varias ocasiones, para después huir del lugar.



Testigos de los hechos reportaron el ataque a los números de emergencia, por lo que paramédicos de Cruz Roja y SUMMA acudieron al lugar, pero la joven ya no presentaba signos vitales, por lo que se dio aviso al personal de la vice fiscalía de justicia en la zona norte, quien envió a un grupo de investigadores para iniciar con la carpeta de este caso.",25.792806,-108.990188
02/05/2020 11:16,"Acámbaro, Guanajuato, 38750, México","Amanecen 3 hombres y una mujer asesinados en el sur de Guanajuato
Los cuerpos de los 3 hombres y la mujer, amanecieron en Tarimoro y Acámbaro.
Zona Francapor Zona Franca 5 de febrero de 2020en Seguridad
Compartir en Facebook
Compartir en Twitter
Tarimoro/Acámbaro, Gto. Durante la madrugada de este miércoles fueron localizados tres hombres y una mujer asesinados a balazos en dos hechos diferentes, registrados en los municipios de Tarimoro y Acámbaro.


Cerca de las cuatro de la madrugada, se recibió el reporte al Sistema de Emergencias 9-1-1 de Seguridad Pública, de dos hombre tirados boca abajo.



La policía se presentó en el entronque al Cerrito y el libramiento de Tarimoro, donde encontraron dos hombres, no mayores de 30 años, con visibles heridas de bala.

Casi a la misma hora, pero en la comunidad de Guadalupe, en Acámbaro, se reportó una camioneta abandonada y estacionada.

Cuando la Policía llegó para indagar, encontró que en la caja del vehículo, estaban los cuerpos sin vida de un hombre y una mujer con lesiones de bala.

En ambos crímenes, no se determinó la identidad de los asesinados ni el móvil de los asesinatos, trabajó en manos de la autoridad de la Fiscalía.",20.033063,-100.72005
02/03/2020 23:58,"Tlajomulco de Zúñiga, Jalisco, 45640, México","Hallan dos cadáveres femeninos en Tlajomulco de Zúñiga, Jalisco
la Redacción | lunes, 03 feb 2020 15:54Compartir en Facebook Compartir en Twitter
FacebookTwitterCorreoWhatsAppPinterestMeneameLinkedInMás...1

 
Tlajomulco de Zúñiga, Jal. Los cuerpos de dos mujeres fueron hallados la noche de este domingo en una brecha localizada en el municipio de Tlajomulco de Zúñiga, Jalisco, reporto la policía municipal.

Los informes policiacos indican que habitantes de la zona observaron dos bultos tirados sobre la brecha que conduce al camino de San Isidro Mazatepec, cruce con Allende, a la altura de la colonia Santa Cruz de la Loma, por lo que llamaron al Centro de Emergencia.

Al lugar se trasladó personal policiaco y de servicios municipales, quienes al llegar se percataron que se trataba de dos cuerpos de mujer, los cuales presentaban huellas de golpes.

Balacera en Nuevo León

Una persona muerta y cinco heridas fue el saldo de un ataque armado durante una fiesta de cumpleaños que se celebraba en la quinta Los Abuelos, ubicada en el municipio de Ciénega de Flores, Nuevo León.

De acuerdo con fuentes policiales, por la madrugada siete hombres armados con armas largas entraron al lugar en dos vehículos, le quitaron sus pertenencias a los asistentes y dispararon contra ellos.

En el ataque, seis hombres resultaron heridos, uno de las cuales, identificado como César Benito Mata Flores, murió en el hospital.

Según reportes preliminares, los sujetos armados preguntaron por un individuo y al no encontrarlo, dispararon contra los asistentes.

Los heridos fueron identificados como Félix Rodolfo O., Rubén B., Isidro R., Rubén V. y Zeferino C., quien es empleado de la Fiscalía en la Agencia número 3 de delitos culposos en Monterrey y hermano de un agente ministerial.

El funcionario es reportado hasta el momento en estado grave.",20.469341,-103.446245
02/03/2020 23:58,"Tlajomulco de Zúñiga, Jalisco, 45640, México","Hallan dos cadáveres femeninos en Tlajomulco de Zúñiga, Jalisco
la Redacción | lunes, 03 feb 2020 15:54Compartir en Facebook Compartir en Twitter
FacebookTwitterCorreoWhatsAppPinterestMeneameLinkedInMás...1

 
Tlajomulco de Zúñiga, Jal. Los cuerpos de dos mujeres fueron hallados la noche de este domingo en una brecha localizada en el municipio de Tlajomulco de Zúñiga, Jalisco, reporto la policía municipal.

Los informes policiacos indican que habitantes de la zona observaron dos bultos tirados sobre la brecha que conduce al camino de San Isidro Mazatepec, cruce con Allende, a la altura de la colonia Santa Cruz de la Loma, por lo que llamaron al Centro de Emergencia.

Al lugar se trasladó personal policiaco y de servicios municipales, quienes al llegar se percataron que se trataba de dos cuerpos de mujer, los cuales presentaban huellas de golpes.

Balacera en Nuevo León

Una persona muerta y cinco heridas fue el saldo de un ataque armado durante una fiesta de cumpleaños que se celebraba en la quinta Los Abuelos, ubicada en el municipio de Ciénega de Flores, Nuevo León.

De acuerdo con fuentes policiales, por la madrugada siete hombres armados con armas largas entraron al lugar en dos vehículos, le quitaron sus pertenencias a los asistentes y dispararon contra ellos.

En el ataque, seis hombres resultaron heridos, uno de las cuales, identificado como César Benito Mata Flores, murió en el hospital.

Según reportes preliminares, los sujetos armados preguntaron por un individuo y al no encontrarlo, dispararon contra los asistentes.

Los heridos fueron identificados como Félix Rodolfo O., Rubén B., Isidro R., Rubén V. y Zeferino C., quien es empleado de la Fiscalía en la Agencia número 3 de delitos culposos en Monterrey y hermano de un agente ministerial.

El funcionario es reportado hasta el momento en estado grave.",20.469341,-103.446245
02/04/2020 23:40,"Irapuato, Guanajuato, 36500, México","Zona Francapor Zona Franca 4 de febrero de 2020en Seguridad
Compartir en Facebook
Compartir en Twitter
Irapuato, Gto. Tres hombres y una mujer  perdieron la vida y una persona más resultó herida, en un ataque armado que se registró en la colonia Flores Magón Sur.



Foto: Cortesía.
Al respecto, la Secretaria de Seguridad Ciudadana confirmó que los hechos ocurrieron minutos antes de las siete de la noche de este martes, luego de que un reporte se registrara a través de la central de emergencias 911, para alertar a las autoridades, de detonaciones de arma de fuego entre las calles Parra y Naranjo.

Los elementos de la Policía Municipal se dirigieron al lugar donde encontraron tres hombres y una mujer con impactos de arma de fuego, mientras que los paramédicos confirmaron el deceso de las cuatro víctimas y un quinto herido fue llevado al hospital para su atención médica.

Con la intervención de los elementos de la Guardia Nacional se delimitó la zona, donde agentes de la Fiscalía General del Estado ( FGE) se hicieron cargo de levantar los indicios para iniciar con las investigaciones.

Los cuerpos de las personas que fueron asesinadas, aún sin identificar, quedaron a disposición del Servicio Médico Forense ( Semefo) para la necropsia de ley.

Zona Franca
Zona Franca",20.675876,-101.352105
02/04/2020 23:37,"Marín, Nuevo León, México","Hallan cuerpo de mujer calcinado en Marín
Redacción ABC
04 de Febrero 2020, 20:59 horas.
Hallan cuerpo de mujer calcinado en Marín
Foto: Especial

-A
A
+A
Comentarios
Las autoridades recibieron un reporte en donde una persona aseguraba que de entre la maleza sobresalía una mano y un pie

Marín.-El cuerpo calcinado de una mujer fue localizado por elementos de Fuerza Civil, en el kilómetro 33 de la Carretera Miguel Alemán, en los límites de Marín y Pesquería.


 
A las 13:20 horas, las autoridades recibieron un reporte en donde una persona aseguraba que de entre la maleza sobresalía una mano y un pie.

Cuando llegaron al sitio, los uniformados confirmaron que se trataba del cadáver de una mujer, el cual estaba calcinado.

Por las condiciones del cuerpo no se estableció la identidad de la víctima por lo que pasó como ""No Nombre"" al anfiteatro, a la espera de que con las pruebas genéticas confirman su nombre y las causas de muerte.",25.886143,-100.023315
1/29/20 23:03,"Cocotitlán, Estado de México, México","FEMINICIDIO #11: Policía asfixia hasta matar a su esposa frente a su hija
POR: Redacción @ Fondo / 30 de enero de 2020
FacebookTwitterWhatsAppShare3093


Una madre de familia fue asesinada por su esposo luego de una discusión al interior de su casa ubicada en el barrio Techichilco, en el municipio de Cocotitlán.

Los hechos ocurrieron cerca de las 6:30 horas de ayer, cuando una joven de 18 años solicitó apoyo policiaco ya que su padre se encontraba asfixiando a la víctima, quien fue identificada como Aida Castillo Zaragoza, de 45 años.

Elementos municipales entraron al lugar y de inmediato aseguraron a Juan Carlos ‚ÄòN‚Äô, elemento de la policía estatal con sede en Ecatepec, el cual fue trasladado de inmediato ante las autoridades.

Sin embargo, al revisar a la mujer, ya no presentaba signos vitales, por lo que fue solicitada la presencia de la fiscalía para realizar sus diligencias y ordenar el traslado del cuerpo al Semefo para la necropsia de ley su posterior entrega a la familia.",19.227657,-98.859867
02/02/2020 23:00,"Tlalnepantla de Baz, Estado de México, México","FEMINICIDIO #12: Meten su cuerpo de una mujer asesinada dentro de una maleta
POR: Kenia Luna / 2 de febrero de 2020
FacebookTwitterWhatsAppShare511


Encuentran el cadáver de una mujer dentro de una maleta.

Como si se tratara de basura, esta mañana, fue abandonada una maleta con un cadáver al interior, aparentemente de mujer, a un costado de un camión de basura en calles del municipio de Tlalnepantla.

‚ÄúSiempre hemos denunciado que no dejen el camión allí porque tapan la visibilidad, de presta a que tiren la basura y a cosas como ésta, pero ni el municipio ni el delegado ni nadie hace caso; no nos dimos cuenta de la hora o quién sería quién la abandonó‚Äù, comentaron habitantes de la zona.
Tras el reporte de los vecinos de la Colonia San Javier, elementos de la Policía Municipal arribaron a la calle Vicente Guerrero y Privada de Vicente Guerrero, donde se encontraba la maleta.
Al revisar la, los uniformados se percataron que se trataba de un cuerpo, por lo que acordonaron la zona y dieron aviso a personal de la Fiscalía mexiquense.
Por protocolo al sitio también arribó una ambulancia de Protección Civil, sin embargo, el cuerpo aparentemente de mujer ya no tenía signos vitales y sí mostraba huellas visibles de tortura.
Por ahora personal de la Fiscalía mexiquense ya se encuentran en el lugar y realizan las indagatorias correspondientes, posteriormente realizarán el levantamiento del cuerpo.
Personal ministerial revisa en la zona las cámaras de videovigilancia para tratar de localizar a quien abandonó la maleta con el cuerpo al interior.",19.54649,-99.189935
02/03/2020 22:52,"Alfajayucan, Hidalgo, México","Localizan cadáver de mujer envuelto en plástico en Hidalgo
04/02/2020 16:56 Dinorath Mota / Corresponsal Hidalgo

Pachuca.- Elementos de seguridad estatal en Hidalgo localizaron el cuerpo de una mujer la cual se encontraba envuelta en unos plásticos debajo de un puente en la comunidad de Donguiño, en el municipio de Alfajayucan.

Los hechos ocurrieron la noche de ayer en que pobladores de esa zona reportaron a las autoridades que sobre la carretera federal Ixmiquilpan-Huichapan se encontraba el cadáver de una persona.

Al arribar al lugar se tuvo a la vista el cuerpo sin vida de una mujer. El lugar fue resguardado por  la Guardia Nacional en tanto que la Procuraduría de Justicia, inició las diligencias correspondientes.

El cadáver fue trasladado a la capital del estado, al Servicio Médico Forense, donde se le realizó la necropsia. Luego de su reconocimiento fue entregada a sus familiares.

Este crimen señaló la Procuraduría de Justicia se investiga bajo el protocolo de feminicidio.  Apenas hace una semana fue encontrado el cuerpo sin vida de una joven reportada como desaparecida el 17 de noviembre en Tula.

La joven identificada como Joselin Gabriela había sido vista por última vez en la inmediaciones  de una tienda de conveniencia en la comunidad de El Carmen, su cadáver fue hallado en la población de Santa Ana Ahuehuepan, sitio  identificado por la presencia de grupos dedicados al robo de combustible.

Así también permanece activa la ficha de búsqueda de Sandra Pérez Martínez de 35 años de edad, desaparecida  desde el 15 de diciembre en el municipio de Ixmiquilpan, donde su familia ha realizado varías marchas y una búsqueda a través de redes sociales.",20.410277,-99.403153
02/04/2020 21:42,"Valle de Chalco Solidaridad, Estado de México, 59617, México","/ MARTES 4 DE FEBRERO DE 2020

Encuentran cabeza humana entre tiradero de basura en Valle de Chalco
Horas antes hallaron a un perro que llevaba un brazo, se investiga si es el mismo cuerpo


Foto: Cortesía | R. Mendoza
Álvaro Velázquez | La Prensa

VALLE DE CHALCO, Méx., 4 de Febrero.-Macabro hallazgo realizaron moradores de esta localidad, al descubrir esta tarde, dentro de un lote baldío, en medio de llantas y varios montones de basura, la cabeza de una mujer de aproximadamente 25 años de edad.

Autoridades policíacas informaron que ya se investiga y se hacen los estudios periciales correspondientes para determinar si el brazo que fue encontrado en días pasados en este mismo municipio, pertenece también a esta mujer.

La cabeza de esta mujer, fue encontrada la tarde de este martes, dentro de un lote baldío, ubicado en calles de la colonia Ampliación Santa Catarina, atrás de la liconsa de eje 10, en este municipio.

Después de que recibieron un llamado de auxilio al C-5 de una persona que afirmaba que dentro de dicho lote se encontraba la cabeza de una mujer, elementos de la policía municipal de inmediato se trasladaron al lugar y al confirmar el reporte de los vecinos acordonaron toda la zona y pidieron la intervención del Ministerio Público para que diera fe de los hechos.

Durante las primeras inspecciones oculares que practicó en el lugar, el MP dijo que la cabeza de esta mujer, a quien le calculo una edad aproximada a los 25 años de edad, estaba tirada en medio de varios montones de basura y llantas viejas y que a simple vista no se le apreciaron cortes regulares, por lo que se cree que después de muerta la dama fue presa de perros y roedores que le arrancaron de su cuerpo la cabeza.

El MP dijo que ya realizan los estudios correspondientes para determinar si el antebrazo derecho que fue encontrado en días pasados en calles de la colonia San Miguel las Tablas, en este mismo municipio, puede ser de la misma mujer.

El Representante Social, dijo que todo parece indicar que dicho antebrazo si es de la mujer, pues fue encontrado muy cerca de donde se localizó su cabeza, sobre eje 10, además de que se cree que después de ser asesinada, la dama fue presa de perros y roedores que le arrancaron a mordidas varias partes de su cuerpo, pues según versiones de los vecinos, el antebrazo derecho que se encontró lo traía en el hocico un perro.

Sin embargo, dijo el MP, para aclarar esto, ya se realizan los estudios correspondientes y se espera que en las próximas horas pueden ser encontradas todas las partes del cuerpo de esta mujer para armar en su totalidad el rompecabezas e iniciar de lleno con las investigaciones correspondientes y resolver este tenebroso caso.",19.282153,-98.941612
02/04/2020 21:26,"Benito Juárez, Quintana Roo, México","SEGUIMIENTO | NINGUNO LA LIBR√ì: AUMENTA A CUATRO EL N√öMERO DE EJECUTADOS HALLADOS EN LA COLONIA LA UNI√ìN DE CANC√öN
NOTICARIBE
POSTED ON FEBRERO 04, 2020, 6:25 PM29 SECS

Advertisement

 
Por Gabriel Alcocer

CANCUN, MX.- El saldo final de la agresión a balazos en un camino de terracería de la colonia La Unión, en la Supermanzana 213, se incrementó a cuatro muertos, cuando el único lesionado que fue encontrado junto a tres cadáveres alineados en la orilla de un área de maleza, falleció este martes en el Hospital General.

De esta manera, la Policía Ministerial continúa las investigaciones en este caso por la ejecución de tres hombres y de una mujer, para establecer la identidad de las víctimas y localizar pistas de los sicarios.

Las primeras investigaciones señalaron que las cuatro personas fueron llevadas a un camino de terracería,
con amarres en pies y manos, para después recibir disparos la noche del lunes. En el lugar fallecieron dos hombres y una mujer, mientras que un lesionado fue trasladado al Hospital General.

Sin embargo, el único sobreviviente del ataque, falleció este martes, un día después de los hechos, convirtiéndose en la cuarta víctima. (Noticaribe)",21.161785,-86.851047
1/27/20 21:18,"Culiacán, Sinaloa, 80200, México","Dos mujeres duranguenses mueren abatidas por policías estatales
nJusticiaDurangoDos mujeres duranguenses mueren abatidas por policías estatales
2020-01-27

Por: EL SIGLO DE DURANGO



Este lunes por la mañana medios de comunicación sinaloenses reportaron la muerte de dos mujeres duranguenses en Sanalona, Culiacán.

Las víctimas habrían muerto en una balacera contra policías, misma en la que se indicó participaron tres personas más, las cuales iban en un vehículo. Hasta ahora de sabe que que las muertes fueron consecuencia de una balacera entre policías y quienes viajaban en el auto.

Las mujeres asesinadas fueron identificadas como Andrea Candelaria 'N' y Ana Carolina 'N', quienes se presume que eran procedentes de Tamazula, Durango.

El hecho se habría registrado cuando policías estatales marcaron el alto al vehículo donde viajaban las mujeres y tres sujetos más pero el conductor aceleró para darse a la fuga.

Así comenzó una persecución en medio de la cual los prófugos abrieron fuego contra los agentes y estos repelieron la agresión.

El auto quedó estacionado en El Templeta de Sanalona, donde detuvieron a una mujer y un hombre, y detectaron a las dos duranguenses, una murió en el lugar y otra camino a la Cruz Roja.




1 / 1Dos mujeres duranguenses mueren abatidas por policías estatalesLas mujeres asesinadas fueron identificadas como Andrea Candelaria 'N' y Ana Carolina 'N', quienes se presume que eran procedentes de Tamazula, Durango. (ARCHIVO)",24.797897,-107.393395
1/27/20 21:18,"Culiacán, Sinaloa, 80200, México","Dos mujeres duranguenses mueren abatidas por policías estatales
nJusticiaDurangoDos mujeres duranguenses mueren abatidas por policías estatales
2020-01-27

Por: EL SIGLO DE DURANGO



Este lunes por la mañana medios de comunicación sinaloenses reportaron la muerte de dos mujeres duranguenses en Sanalona, Culiacán.

Las víctimas habrían muerto en una balacera contra policías, misma en la que se indicó participaron tres personas más, las cuales iban en un vehículo. Hasta ahora de sabe que que las muertes fueron consecuencia de una balacera entre policías y quienes viajaban en el auto.

Las mujeres asesinadas fueron identificadas como Andrea Candelaria 'N' y Ana Carolina 'N', quienes se presume que eran procedentes de Tamazula, Durango.

El hecho se habría registrado cuando policías estatales marcaron el alto al vehículo donde viajaban las mujeres y tres sujetos más pero el conductor aceleró para darse a la fuga.

Así comenzó una persecución en medio de la cual los prófugos abrieron fuego contra los agentes y estos repelieron la agresión.

El auto quedó estacionado en El Templeta de Sanalona, donde detuvieron a una mujer y un hombre, y detectaron a las dos duranguenses, una murió en el lugar y otra camino a la Cruz Roja.




1 / 1Dos mujeres duranguenses mueren abatidas por policías estatalesLas mujeres asesinadas fueron identificadas como Andrea Candelaria 'N' y Ana Carolina 'N', quienes se presume que eran procedentes de Tamazula, Durango. (ARCHIVO)",24.797897,-107.393395
02/05/2020 20:44,"Chihuahua, Chihuahua","Muere una de las mujeres baleadas
MI√âRCOLES 5 DE FEBRERO 2020, 8:37 AM

Lugar de los hechos
186

A
A
A
Chihuahua.- Confirmado la mujer más joven que fue baleada en la calle Paseos Rarámuri José Martí perdió la vida al llegar al hospital Morelos del IMSS, luego de ser atacada a balazos por un par de sujetos que vestían pantalón de mezclilla y sudadera color negra con capucha.

No se logró salvar, pese a la pronta atención de los servicios de paramédicos de la cruz roja.

Se espera información de la mujer de la tercera edad que resulto también herida.


El intento de homicidio de las dos mujeres concluye con el deseo de la más joven.",28.579141,-105.997038
02/03/2020 20:33,"Tulum, Quintana Roo, 77780, México","Tulum: Ejecutan a un hombre y muere mujer por bala perdida
ByDulce Gonzálezonfebrero 3, 2020Tulum: Ejecutan a un hombre y muere mujer por bala perdida
Tulum: Ejecutan a un hombre y muere mujer por bala perdida
 


 
Tulum: Ejecutan a un hombre y muere mujer por bala perdida.-  Un ataque armado registrado esta noche el la Avenida Yodzonot , de la colonia Tumbenka, dejó como resultado un hombre ejecutado y una señora de la tercera edad muerta por el impacto de una bala perdida que la alcanzó mientras dormía en su hamaca.




 
Según las versiones de algunos testigos en el lugar el hombre que fue ejecutado iba caminando sobre la dirección antes mencionada , cuando unos sujetos armados abordó de un automóvil dispararon en repetidas ocasionas, lo que provocó la muerte instantánea del hombre del que aún se desconocen sus datos.



A la mujer adulta la alcanzo una bala perdida mientras descansaba al interior de su domicilio, aunque de manara inicial se había informado que su estado de salud era grave, minutos después perdió la vida.


 

Turquesa News
@infoturquesa
#Tulum: Ejecutan a un hombre y muere mujer por bala perdida, un comando armado dejó dos muertos en la colonia #Tumbenkah, uno por bala perdida

Video insertado
8
20:51 - 3 feb. 2020
Información y privacidad de Twitter Ads
Ver los otros Tweets de Turquesa News
En el lugar de los hechos estuvieron presentes la policía municipal quienes procedieron acordonar la él área donde se dio el ataque, paramédicos de una clínica privada quienes le brindaron los primeros auxilios a la mujer y elementos de la fiscalía para realizar los trabajos de investigación correspondientes, cabe señalar que este ataque ha dejado consternado a la población, al perder la vida por daño colateral una mujer adulta que se encontraba descansando en su domicilio.

Este sería el segundo ejecutado de este mes y el quinto de este 2020.

Tulum: Ejecutan a un hombre y muere mujer por bala perdida
Te Puede Interesar: Ejecutan a otro taxista del municipio de Tulum",20.215236,-87.429535
1/25/20 20:11,"Tehuacán, Puebla, México","Hallan en un canal de aguas negras, el cuerpo de la mujer buscada por sus dos hijitos en Tehuacán
Sábado, 25 Enero 2020 12:58
Hallan en un canal de aguas negras, el cuerpo de la mujer buscada por sus dos hijitos en Tehuacán
Luego de tres semanas de estar desaparecidas encontraron su cuerpo en las aguas negras




Staff/ Diario CAMBIO
@Diario_Cambio



Tras encontrar el cuerpo de una mujer en un canal de aguas negras, el cuerpo fue identificado por los padres de la mujer quien era buscada por su hijos de 13 y 14 años.


Desde el jueves los menores, vecinos de El Sotolin, pues desde hace tres semanas su madre no había llegado a casa.


Los padres de Susana, abuelos de los menores, asistieron a la Fiscalía General del Estado (FGE) para confirmar la sospecha que el cuerpo podría corresponder al de su hija.


Según El Sol de Puebla los niños trabajan en ferias para conseguir algún dinero, pues su padre es alcohólico y se encuentra en un Anexo.


Respecto al cadáver, éste estaba semidesnudo, sin embargo la ropa se pudo haber caído por la corriente del agua, ya que no contaba con huellas de violencia, hasta el momento se presume que pudo haber muerto ahogada.",18.465801,-97.397835
02/05/2020 19:01,"San Martín Texmelucan, Puebla, México","Feminicidios 13 y 14: Encuentran a dos mujeres dentro de auto en Texmelucan
Martes, 04 Febrero 2020 01:14
Feminicidios 13 y 14: Encuentran a dos mujeres dentro de auto en Texmelucan
Los cuerpos fueron hallados al interior de un vehículo junto con el cadáver de un hombre, los tres con disparos de arma de fuego



Carlos Rodríguez/San Martín Texmelucan
@Diario_Cambio



Dos mujeres fueron halladas ejecutadas junto con el cadáver de un hombre en San Martín Texmelucan, en las faldas del cerro Totolqueme; los feminicidios representan el 13 y 14 en lo que va del año en el estado de Puebla, mientras que el cuarto en este municipio.


Lunes sangriento vivieron los pobladores de la localidad de San Cristóbal Tepatlaxco, quienes hallaron en las faldas del cerro Totolqueme, en el asiento trasero de un vehículo blanco abandonado en un camino de terracería, tres cuerpos.


Los vecinos dieron la alerta a las fuerzas de seguridad del municipio, quienes al arribar al lugar señalado hallaron los cuerpos de las mujeres, además del cadáver de un hombre, con disparos de arma de fuego, por lo que dieron parte al Ministerio Público.


Durante el transcurso del día, personal de Fiscalía General del Estado realizó las diligencias correspondientes y el levantamiento de los cadáveres, mientras elementos de la Policía municipal de Texmelucan resguardaron el área.


Van cuatro feminicidios en Texmelucan

En lo que va del año, cuatro mujeres han sido asesinadas en el municipio de San Martín Texmelucan, los últimos casos representan el 13 y 14 en el estado de Puebla en el periodo señalado.



En tres de los casos de feminicidio, los cuerpos fueron hallados en las faldas del cerro Totolqueme, además la misma zona se convirtió en un tiradero de cadáveres.


Recordemos que el primer feminicidio en el municipio, y quinto en el estado, ocurrió el pasado 19 de enero cuando hallaron el cuerpo de una mujer cubierta con cal en la comunidad de San Baltazar Temaxcala; la joven fue identificada con el nombre de Esmeralda, quien un día antes había salido a una fiesta.


El segundo en el municipio, décimo en la entidad, ocurrió el pasado 28 de enero cuando localizaron el cadáver de una mujer en las faldas del cerro Totolquemec, en el camino al relleno sanitario municipal de Texmelucan.


El tercero y cuarto ocurrieron este lunes por la mañana, con el hallazgo de las dos mujeres y un hombre en el asiento trasero de un automóvil en la junta auxiliar de San Cristóbal Tepatlaxco.",19.265984,-98.424878
